key,airport_name,carrier_name,reason,avg_delay,total_ct
3384,"Milwaukee, WI: General Mitchell International",American Eagle Airlines Inc.,Weather,146.0979794,6.88
3385,"Milwaukee, WI: General Mitchell International",Delta Air Lines Inc.,Carrier,50.94715221,359.22
3386,"Milwaukee, WI: General Mitchell International",Delta Air Lines Inc.,Late Aircraft,52.46377284,213.31
3387,"Milwaukee, WI: General Mitchell International",Delta Air Lines Inc.,National Air Systems,35.99381917,238.44
3388,"Milwaukee, WI: General Mitchell International",Delta Air Lines Inc.,Weather,75.00606645,40.06
3389,"Milwaukee, WI: General Mitchell International",Envoy Air,Carrier,53.17644099,28.36
3390,"Milwaukee, WI: General Mitchell International",Envoy Air,Late Aircraft,62.95350128,15.01
3391,"Milwaukee, WI: General Mitchell International",Envoy Air,National Air Systems,43.89519104,33.56
3392,"Milwaukee, WI: General Mitchell International",Envoy Air,Weather,41.28905972,7.07
3393,"Milwaukee, WI: General Mitchell International",ExpressJet Airlines Inc.,Carrier,62.11051175,184.6
3394,"Milwaukee, WI: General Mitchell International",ExpressJet Airlines Inc.,Late Aircraft,69.87042155,204.78
3395,"Milwaukee, WI: General Mitchell International",ExpressJet Airlines Inc.,National Air Systems,47.73176595,178.06
3396,"Milwaukee, WI: General Mitchell International",ExpressJet Airlines Inc.,Weather,91.66528425,8.56
3397,"Milwaukee, WI: General Mitchell International",Frontier Airlines Inc.,Carrier,66.63887883,57.26
3398,"Milwaukee, WI: General Mitchell International",Frontier Airlines Inc.,Late Aircraft,79.77883927,99.75
3399,"Milwaukee, WI: General Mitchell International",Frontier Airlines Inc.,National Air Systems,43.62350162,188.21
3400,"Milwaukee, WI: General Mitchell International",Frontier Airlines Inc.,Weather,95.27420461,4.78
3401,"Milwaukee, WI: General Mitchell International",SkyWest Airlines Inc.,Carrier,59.25299415,678.45
3402,"Milwaukee, WI: General Mitchell International",SkyWest Airlines Inc.,Late Aircraft,62.74675213,996.34
3403,"Milwaukee, WI: General Mitchell International",SkyWest Airlines Inc.,National Air Systems,39.73983105,540.71
3404,"Milwaukee, WI: General Mitchell International",SkyWest Airlines Inc.,Security,52.92307692,1.13
3405,"Milwaukee, WI: General Mitchell International",SkyWest Airlines Inc.,Weather,76.8529644,50.38
3406,"Milwaukee, WI: General Mitchell International",Southwest Airlines Co.,Carrier,54.59239382,965.6
3407,"Milwaukee, WI: General Mitchell International",Southwest Airlines Co.,Late Aircraft,61.32569565,1701.01
3408,"Milwaukee, WI: General Mitchell International",Southwest Airlines Co.,National Air Systems,34.14413093,514.81
3409,"Milwaukee, WI: General Mitchell International",Southwest Airlines Co.,Security,31.54851553,3.75
3410,"Milwaukee, WI: General Mitchell International",Southwest Airlines Co.,Weather,70.87226683,41.79
3411,"Milwaukee, WI: General Mitchell International",US Airways Inc.,Carrier,46.39502928,42.88
3412,"Milwaukee, WI: General Mitchell International",US Airways Inc.,Late Aircraft,51.02838987,16.26
3413,"Milwaukee, WI: General Mitchell International",US Airways Inc.,National Air Systems,29.66530914,41.84
3414,"Milwaukee, WI: General Mitchell International",US Airways Inc.,Security,18.33225178,0.9
3415,"Milwaukee, WI: General Mitchell International",US Airways Inc.,Weather,75.18900344,1.12
3416,"Minneapolis, MN: Minneapolis-St Paul International",AirTran Airways Corporation,Carrier,38.50824307,64.1
3417,"Minneapolis, MN: Minneapolis-St Paul International",AirTran Airways Corporation,Late Aircraft,39.99633736,49.62
3418,"Minneapolis, MN: Minneapolis-St Paul International",AirTran Airways Corporation,National Air Systems,34.05264654,48.52
3419,"Minneapolis, MN: Minneapolis-St Paul International",AirTran Airways Corporation,Weather,31.92857143,2.75
3420,"Minneapolis, MN: Minneapolis-St Paul International",Alaska Airlines Inc.,Carrier,41.45729342,17.87
3421,"Minneapolis, MN: Minneapolis-St Paul International",Alaska Airlines Inc.,Late Aircraft,27.92727154,13.15
3422,"Minneapolis, MN: Minneapolis-St Paul International",Alaska Airlines Inc.,National Air Systems,33.9482229,43.34
3423,"Minneapolis, MN: Minneapolis-St Paul International",Alaska Airlines Inc.,Weather,27.69230769,0.65
3424,"Minneapolis, MN: Minneapolis-St Paul International",American Airlines Inc.,Carrier,50.89719028,320.04
3425,"Minneapolis, MN: Minneapolis-St Paul International",American Airlines Inc.,Late Aircraft,58.72567524,309.52
3426,"Minneapolis, MN: Minneapolis-St Paul International",American Airlines Inc.,National Air Systems,35.16567015,136.64
3427,"Minneapolis, MN: Minneapolis-St Paul International",American Airlines Inc.,Weather,66.51704017,35.78
3428,"Minneapolis, MN: Minneapolis-St Paul International",American Eagle Airlines Inc.,Carrier,50.36511276,23.92
3429,"Minneapolis, MN: Minneapolis-St Paul International",American Eagle Airlines Inc.,Late Aircraft,73.70938665,21.9
3430,"Minneapolis, MN: Minneapolis-St Paul International",American Eagle Airlines Inc.,National Air Systems,31.43016059,43.17
3431,"Minneapolis, MN: Minneapolis-St Paul International",American Eagle Airlines Inc.,Weather,55.76898203,8.01
3432,"Minneapolis, MN: Minneapolis-St Paul International",Delta Air Lines Inc.,Carrier,88.704768,2272.34
3433,"Minneapolis, MN: Minneapolis-St Paul International",Delta Air Lines Inc.,Late Aircraft,59.51664519,2550.92
3434,"Minneapolis, MN: Minneapolis-St Paul International",Delta Air Lines Inc.,National Air Systems,35.46112633,2799.41
3435,"Minneapolis, MN: Minneapolis-St Paul International",Delta Air Lines Inc.,Weather,94.03691285,317.36
3436,"Minneapolis, MN: Minneapolis-St Paul International",Envoy Air,Carrier,48.23323667,49.4
3437,"Minneapolis, MN: Minneapolis-St Paul International",Envoy Air,Late Aircraft,57.16713201,48.58
3438,"Minneapolis, MN: Minneapolis-St Paul International",Envoy Air,National Air Systems,41.40521164,45.83
3439,"Minneapolis, MN: Minneapolis-St Paul International",Envoy Air,Weather,70.65244518,7.21
3440,"Minneapolis, MN: Minneapolis-St Paul International",ExpressJet Airlines Inc.,Carrier,82.41816528,572.38
3441,"Minneapolis, MN: Minneapolis-St Paul International",ExpressJet Airlines Inc.,Late Aircraft,67.6896837,708.74
3442,"Minneapolis, MN: Minneapolis-St Paul International",ExpressJet Airlines Inc.,National Air Systems,43.06907972,489.12
3443,"Minneapolis, MN: Minneapolis-St Paul International",ExpressJet Airlines Inc.,Security,119.3548387,0.93
3444,"Minneapolis, MN: Minneapolis-St Paul International",ExpressJet Airlines Inc.,Weather,119.6649485,23.81
3445,"Minneapolis, MN: Minneapolis-St Paul International",Frontier Airlines Inc.,Carrier,41.52509539,93.06
3446,"Minneapolis, MN: Minneapolis-St Paul International",Frontier Airlines Inc.,Late Aircraft,80.32568427,109.74
3447,"Minneapolis, MN: Minneapolis-St Paul International",Frontier Airlines Inc.,National Air Systems,45.37546249,219.86
3448,"Minneapolis, MN: Minneapolis-St Paul International",Frontier Airlines Inc.,Weather,52.44673911,5.35
3449,"Minneapolis, MN: Minneapolis-St Paul International",SkyWest Airlines Inc.,Carrier,83.45145528,593.13
3450,"Minneapolis, MN: Minneapolis-St Paul International",SkyWest Airlines Inc.,Late Aircraft,64.24391331,1410.93
3451,"Minneapolis, MN: Minneapolis-St Paul International",SkyWest Airlines Inc.,National Air Systems,34.86985727,1072.93
3452,"Minneapolis, MN: Minneapolis-St Paul International",SkyWest Airlines Inc.,Security,43.67522685,13.23
3453,"Minneapolis, MN: Minneapolis-St Paul International",SkyWest Airlines Inc.,Weather,90.08184409,97.79
3454,"Minneapolis, MN: Minneapolis-St Paul International",Southwest Airlines Co.,Carrier,42.35576789,754.66
3455,"Minneapolis, MN: Minneapolis-St Paul International",Southwest Airlines Co.,Late Aircraft,56.04826432,1121.25
3456,"Minneapolis, MN: Minneapolis-St Paul International",Southwest Airlines Co.,National Air Systems,39.55131682,363.94
3457,"Minneapolis, MN: Minneapolis-St Paul International",Southwest Airlines Co.,Security,47.5275514,4.47
3458,"Minneapolis, MN: Minneapolis-St Paul International",Southwest Airlines Co.,Weather,64.63158316,53.64
3459,"Minneapolis, MN: Minneapolis-St Paul International",United Air Lines Inc.,Carrier,53.07163042,158.39
3460,"Minneapolis, MN: Minneapolis-St Paul International",United Air Lines Inc.,Late Aircraft,68.42672866,145.84
3461,"Minneapolis, MN: Minneapolis-St Paul International",United Air Lines Inc.,National Air Systems,50.42055503,76.09
3462,"Minneapolis, MN: Minneapolis-St Paul International",United Air Lines Inc.,Weather,95.2330297,18.69
3463,"Minneapolis, MN: Minneapolis-St Paul International",US Airways Inc.,Carrier,50.06883684,329.32
3464,"Minneapolis, MN: Minneapolis-St Paul International",US Airways Inc.,Late Aircraft,51.67255737,163.3
3465,"Minneapolis, MN: Minneapolis-St Paul International",US Airways Inc.,National Air Systems,33.78371565,308.63
3466,"Minneapolis, MN: Minneapolis-St Paul International",US Airways Inc.,Security,30.90794183,13.91
3467,"Minneapolis, MN: Minneapolis-St Paul International",US Airways Inc.,Weather,90.34258591,14.85
3468,"Minot, ND: Minot International",Delta Air Lines Inc.,Carrier,38.5,2
3469,"Minot, ND: Minot International",ExpressJet Airlines Inc.,Carrier,59.89832844,16.28
3470,"Minot, ND: Minot International",ExpressJet Airlines Inc.,Late Aircraft,86.77538824,19.03
3471,"Minot, ND: Minot International",ExpressJet Airlines Inc.,National Air Systems,43.83056697,12.7
3472,"Minot, ND: Minot International",Frontier Airlines Inc.,Carrier,49.62447532,4.02
3473,"Minot, ND: Minot International",Frontier Airlines Inc.,Late Aircraft,54.63824075,17.51
3474,"Minot, ND: Minot International",Frontier Airlines Inc.,National Air Systems,38.11130645,23.42
3475,"Minot, ND: Minot International",Frontier Airlines Inc.,Weather,83.33333333,0.04
3476,"Minot, ND: Minot International",SkyWest Airlines Inc.,Carrier,61.62535192,105.92
3477,"Minot, ND: Minot International",SkyWest Airlines Inc.,Late Aircraft,56.68635113,116.01
3478,"Minot, ND: Minot International",SkyWest Airlines Inc.,National Air Systems,35.36773141,69.95
3479,"Minot, ND: Minot International",SkyWest Airlines Inc.,Weather,79.82101524,6.13
3480,"Mission/McAllen/Edinburg, TX: McAllen Miller International",American Airlines Inc.,Carrier,49.28817497,211.53
3481,"Mission/McAllen/Edinburg, TX: McAllen Miller International",American Airlines Inc.,Late Aircraft,67.55273666,200.29
3482,"Mission/McAllen/Edinburg, TX: McAllen Miller International",American Airlines Inc.,National Air Systems,42.00988141,66.39
3483,"Mission/McAllen/Edinburg, TX: McAllen Miller International",American Airlines Inc.,Security,20,0.6
3484,"Mission/McAllen/Edinburg, TX: McAllen Miller International",American Airlines Inc.,Weather,106.6982068,18.2
3485,"Mission/McAllen/Edinburg, TX: McAllen Miller International",ExpressJet Airlines Inc.,Carrier,60.29352288,165.35
3486,"Mission/McAllen/Edinburg, TX: McAllen Miller International",ExpressJet Airlines Inc.,Late Aircraft,56.27479884,218.55
3487,"Mission/McAllen/Edinburg, TX: McAllen Miller International",ExpressJet Airlines Inc.,National Air Systems,45.22276759,172.23
3488,"Mission/McAllen/Edinburg, TX: McAllen Miller International",ExpressJet Airlines Inc.,Weather,114.7430264,9.85
3489,"Mission/McAllen/Edinburg, TX: McAllen Miller International",SkyWest Airlines Inc.,Carrier,55.64177682,17.75
3490,"Mission/McAllen/Edinburg, TX: McAllen Miller International",SkyWest Airlines Inc.,Late Aircraft,46.12359455,33.78
3491,"Mission/McAllen/Edinburg, TX: McAllen Miller International",SkyWest Airlines Inc.,National Air Systems,53.77604331,5.53
3492,"Mission/McAllen/Edinburg, TX: McAllen Miller International",SkyWest Airlines Inc.,Security,41.66666667,0.36
3493,"Mission/McAllen/Edinburg, TX: McAllen Miller International",SkyWest Airlines Inc.,Weather,88.13559322,0.59
3494,"Missoula, MT: Missoula International",Delta Air Lines Inc.,Carrier,70.0374386,26.09
3495,"Missoula, MT: Missoula International",Delta Air Lines Inc.,Late Aircraft,40.21292819,13.34
3496,"Missoula, MT: Missoula International",Delta Air Lines Inc.,National Air Systems,25.96685126,25.82
3497,"Missoula, MT: Missoula International",Delta Air Lines Inc.,Weather,34.12698413,1.77
3498,"Missoula, MT: Missoula International",Frontier Airlines Inc.,Carrier,65.68368485,4.68
3499,"Missoula, MT: Missoula International",Frontier Airlines Inc.,Late Aircraft,45.50076953,9.02
3500,"Missoula, MT: Missoula International",Frontier Airlines Inc.,National Air Systems,46.90677689,16.95
3501,"Missoula, MT: Missoula International",Frontier Airlines Inc.,Weather,40.82125604,0.36
3502,"Missoula, MT: Missoula International",SkyWest Airlines Inc.,Carrier,48.84432094,183.89
3503,"Missoula, MT: Missoula International",SkyWest Airlines Inc.,Late Aircraft,57.48905463,154.85
3504,"Missoula, MT: Missoula International",SkyWest Airlines Inc.,National Air Systems,32.96480809,148.08
3505,"Missoula, MT: Missoula International",SkyWest Airlines Inc.,Weather,80.33557551,10.18
3506,"Moab, UT: Canyonlands Field",SkyWest Airlines Inc.,Carrier,29.56557963,18.02
3507,"Moab, UT: Canyonlands Field",SkyWest Airlines Inc.,Late Aircraft,34.93136191,6.45
3508,"Moab, UT: Canyonlands Field",SkyWest Airlines Inc.,National Air Systems,23.75628565,12.61
3509,"Moab, UT: Canyonlands Field",SkyWest Airlines Inc.,Weather,53.4787234,1.94
3510,"Mobile, AL: Mobile Regional",American Eagle Airlines Inc.,Carrier,42.3531796,23.76
3511,"Mobile, AL: Mobile Regional",American Eagle Airlines Inc.,Late Aircraft,49.89088675,25.98
3512,"Mobile, AL: Mobile Regional",American Eagle Airlines Inc.,National Air Systems,54.87312739,10.1
3513,"Mobile, AL: Mobile Regional",American Eagle Airlines Inc.,Weather,61.86770881,4.15
3514,"Mobile, AL: Mobile Regional",Delta Air Lines Inc.,Carrier,62.0817808,32.98
3515,"Mobile, AL: Mobile Regional",Delta Air Lines Inc.,Late Aircraft,44.58384654,21.94
3516,"Mobile, AL: Mobile Regional",Delta Air Lines Inc.,National Air Systems,42.04931118,12.03
3517,"Mobile, AL: Mobile Regional",Delta Air Lines Inc.,Security,49,1
3518,"Mobile, AL: Mobile Regional",Delta Air Lines Inc.,Weather,67.01610541,8.05
3519,"Mobile, AL: Mobile Regional",Envoy Air,Carrier,40.79519056,64.37
3520,"Mobile, AL: Mobile Regional",Envoy Air,Late Aircraft,51.77690491,49.17
3521,"Mobile, AL: Mobile Regional",Envoy Air,National Air Systems,36.27900313,29.19
3522,"Mobile, AL: Mobile Regional",Envoy Air,Weather,75.46729187,10.25
3523,"Mobile, AL: Mobile Regional",ExpressJet Airlines Inc.,Carrier,65.18709727,355.69
3524,"Mobile, AL: Mobile Regional",ExpressJet Airlines Inc.,Late Aircraft,62.09847542,344.22
3525,"Mobile, AL: Mobile Regional",ExpressJet Airlines Inc.,National Air Systems,45.10384979,228.52
3526,"Mobile, AL: Mobile Regional",ExpressJet Airlines Inc.,Weather,65.34549588,14.54
3527,"Modesto, CA: Modesto City-County-Harry Sham Field",SkyWest Airlines Inc.,Carrier,72.82452587,28.31
3528,"Modesto, CA: Modesto City-County-Harry Sham Field",SkyWest Airlines Inc.,Late Aircraft,61.17917025,77.01
3529,"Modesto, CA: Modesto City-County-Harry Sham Field",SkyWest Airlines Inc.,National Air Systems,34.16867348,12.67
3530,"Moline, IL: Quad City International",American Eagle Airlines Inc.,Carrier,47.52025841,35.31
3531,"Moline, IL: Quad City International",American Eagle Airlines Inc.,Late Aircraft,65.55314902,47.25
3532,"Moline, IL: Quad City International",American Eagle Airlines Inc.,National Air Systems,52.78651789,45.77
3533,"Moline, IL: Quad City International",American Eagle Airlines Inc.,Weather,78.36135931,14.68
3534,"Moline, IL: Quad City International",Delta Air Lines Inc.,Late Aircraft,84.61538462,1.95
3535,"Moline, IL: Quad City International",Delta Air Lines Inc.,Weather,140,0.05
3536,"Moline, IL: Quad City International",Envoy Air,Carrier,45.51648699,123.7
3537,"Moline, IL: Quad City International",Envoy Air,Late Aircraft,54.2666991,128.63
3538,"Moline, IL: Quad City International",Envoy Air,National Air Systems,40.00965912,123.67
3539,"Moline, IL: Quad City International",Envoy Air,Security,47.91666667,0.5
3540,"Moline, IL: Quad City International",Envoy Air,Weather,75.89946622,20.48
3541,"Moline, IL: Quad City International",ExpressJet Airlines Inc.,Carrier,63.83840256,260.63
3542,"Moline, IL: Quad City International",ExpressJet Airlines Inc.,Late Aircraft,61.87906921,203.65
3543,"Moline, IL: Quad City International",ExpressJet Airlines Inc.,National Air Systems,43.68166479,151.18
3544,"Moline, IL: Quad City International",ExpressJet Airlines Inc.,Security,50.28801843,1.77
